Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Sub-Saharan Africa (all income levels),SSF,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,86076938988.7809,88474230296.1031,90278165778.8573,96020966012.2715,113600608017.433,116977494463.103,125278650617.976,123588877968.48,120422409559.719,120542610199.95,125630108310.521,128891721164.992,162071750204.181,196303939239.756,247208777640.757,294126126551.437,375385754042.626,466688397782.832,387998349435.486,468208852530.42,560082505421.672,570335686638.931,591847616277.605,595103426472.41,..
Sub-Saharan Africa (all income levels),SSF,GNI (current US$),NY.GNP.MKTP.CD,306090299065.939,301275031409.619,290722490646.182,283284942069.011,330220969671.313,342246366535.96,355304059026.382,334897989130.857,331590900726.711,345088861537.618,320575933450.424,344495717463.977,440651894168.324,547678460684.176,646218994414.37,767431598029.691,873582885113.072,988211536638.784,950007410471.546,1276543368110.44,1440922091333.72,1517370467676.9,1600825675731.25,1680116941631.74,..
Sub-Saharan Africa (all income levels),SSF,GNI (constant 2005 US$),NY.GNP.MKTP.KD,408765333245.299,401436873041.637,403446311963.049,412919956109.247,426392677060.404,447901224980.929,464916716293.968,474839744720.378,484867384611.88,498774067158.874,521193507358.808,540934904482.407,564714779301.098,616062426580.473,646218994414.37,701698890104.845,733267052386.298,763370048665.694,781166203306.285,821628774184.102,855511707878.142,885709005409.757,921927134822.303,962843632924.167,..
Sub-Saharan Africa (all income levels),SSF,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,781.5663097012,746.4988112813,729.7669445901,726.6796029258,730.2586458023,746.6779527382,754.5373382579,750.311101756,745.9148402214,746.9561506647,759.9840981099,768.2617469028,781.1524260505,829.8298931935,847.4383714092,895.6779645694,910.8792350187,922.7383301014,918.775782776,940.2936956506,952.6834676218,959.7639888058,972.2019820441,988.2260236614,..
Sub-Saharan Africa (all income levels),SSF,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.2546984822,14.4938044629,15.1181276079,16.967941737,16.4433815262,17.3034461666,15.7592051278,14.0178064485,15.818543401,18.7975300915,15.2560753797,16.286859052,15.3483008621,17.0287833745,19.2801729258,23.6376686463,19.3426531915,22.0190099484,17.9819279695,22.2019344926,22.5079612098,24.4117336688,18.3750362184,18.8391467953,..
Sub-Saharan Africa (all income levels),SSF,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (developing only),SSA,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,71962136749.6367,73798679418.6166,74230023079.0684,76122376070.4965,87497286526.1355,98538126788.9344,99015483279.9377,86228820941.4571,92888389731.5845,110221973047.302,105735320050.075,109067396588.57,139360205643.982,178508148035.629,233247116071.286,270043198431.336,324321489868.801,394885560057.203,303725129818.22,390857429912.85,475197756136.497,467646673302.287,470427446840.836,436116258919.938,..
Sub-Saharan Africa (developing only),SSA,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (developing only),SSA,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,75090612423.4388,77110225640.5653,77029655689.886,78756258259.7512,91097458989.4992,102160991827.616,103254496786.713,90502771460.5274,96975642864.4286,115252594600.467,110568132215.615,113398135077.305,144776310544.595,184593601358.284,241410937610.789,282283251525.923,339771017564.215,408728162231.318,312788530520.58,405723141451.803,486854433753.992,480508100867.342,489979410719.797,457239511752.218,..
Sub-Saharan Africa (developing only),SSA,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,85512505642.1369,87901870724.1674,89642214962.2886,95447244411.4878,112745782685.432,115693687461.235,123882986425.853,122159487880.971,118937872924.417,119072182613.965,123964384558.02,127214605579.326,160191191039.636,194112003310.962,244408799107.398,290872404505.436,371551196410.188,462037104971.186,384043095712.122,463648819070.242,554648260400.956,564520644521.664,585737834354.162,588929238183.555,..
Sub-Saharan Africa (developing only),SSA,GNI (current US$),NY.GNP.MKTP.CD,305663605114.939,300754464334.849,290160552335.351,282759148371.583,329673920808.817,341630945822.955,354419968631.433,334071312485.512,330488921427.219,343833793213.982,319387107511.158,343048123788.416,439070131547.561,545353400927.331,641114951180.629,759397762105.401,864454858248.847,976401009708.151,944026919350.129,1269561278843.85,1430153702391.57,1505754128305.42,1589943623127.52,1670953919465.14,..
Sub-Saharan Africa (developing only),SSA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,408720743598.259,401311777228.015,403295834028.177,412763344873.341,426206923878.853,447497028852.063,463561153559.576,473226390609.205,482679929088.795,496382277583.747,517820636862.662,536574691281.92,560702541024.18,611122457166.33,641114951180.629,693722066429.499,724625222434.402,755863664822.938,774171321913.942,816558635926.415,850375570890.72,880260546900.903,917123875988.173,958198952858.314,..
Sub-Saharan Africa (developing only),SSA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,782.1706933714,746.9269686685,730.1433809447,727.0528564964,730.5957163703,746.6766259786,753.018231421,748.4420097633,743.2285687298,744.0562180621,755.7604127527,762.7748043711,776.3214488789,823.9401513679,841.5272004226,886.3222486862,900.9845242586,914.5195487393,911.4003043115,935.367444835,947.848846842,954.7518201009,968.042249736,984.3806105835,..
Sub-Saharan Africa (developing only),SSA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.3062465952,14.5354385556,15.1577148718,16.9954940899,16.5281632906,17.4723477624,15.8038981246,14.0668648484,15.8681167028,18.8023870771,15.2459067864,16.292144877,15.3575986584,17.0287833745,19.2801729258,23.6438140088,19.3424691964,22.0332648728,17.9861960184,22.2049720322,22.5142275382,24.4163050964,18.3660719658,18.8407138213,..
Sub-Saharan Africa (developing only),SSA,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,379500000,368900000,375700000,600100000,681000000,671000000,625700000,611500000,861700000,1834100000,1713300000,2081280000,2578650000,3821880000,4971303328.70825,5930483790.11214,9389652901.50133,12087993690.433,8581142972.82794,11646421263.4664,10488424062.4481,5125300929.7532,6047707928.55507,5910528202.59669,..
Sudan,SDN,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-954744588.19591,-506160325.54304,-202210000,-601700000,-499900000,-826750000,-828100000,-956500000,-431100000,-517700000,-521900000,-973560000,-938580000,-818230000,-2472730296.12948,-6495850087.15884,-3597152020.4387,-3593872576.144,-4926572125.0267,-1725368701.6159,-1341014191.1866,-6259061244.72702,-5426324152.50929,-4851824835.10172,..
Sudan,SDN,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,382200000,..,376400000,601700000,682900000,677320000,642600000,625200000,880800000,1838700000,1731100000,2110490000,2588660000,3843710000,5019235827.78632,6044867547.37595,9582520737.14264,12168504560.2007,8617886466.43556,11785001454.4787,10501971022.6939,5139579155.96465,6056865354.7344,5948676321.21962,..
Sudan,SDN,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,1464644588.19591,1107760325.54304,663510000,1285000000,1243200000,1540970000,1600000000,1946800000,1654100000,2593500000,2627300000,3749990000,4245620000,5785230000,8898784732.29435,13741349942.6103,13951741321.0053,16385065138.6012,14760768503.1792,15677496397.4604,12972597709.0697,12270198198.5936,13171199699.8916,12216767250.6901,..
Sudan,SDN,GNI (current US$),NY.GNP.MKTP.CD,9779222222.22222,6193345995.89322,8025110483.36472,11894463743.0939,12919091926.3212,8660885913.01567,11336473757.695,10882644372.51,10224524965.3534,11548453912.57,12296829261.6931,13857299608.8261,16246924898.4597,19787412042.9607,24580803168.9996,33620543126.8708,42704531025.2468,50828485216.7257,49161196654.3559,60506632350.3903,64564311407.7852,60267147271.2007,63707968150.8577,71180518450.7312,..
Sudan,SDN,GNI (constant 2005 US$),NY.GNP.MKTP.KD,10494056161.8269,11486686639.1181,12218126798.844,12710507678.0288,13598309928.4245,14809154935.2276,16528164804.4314,17192901643.4486,17597962294.421,18241147911.4242,19297721697.9438,20674838202.6389,21895792268.8513,22648864102.2875,24580803168.9996,27527310839.1941,30417989051.8653,32864618221.3992,33898425306.6663,34791052933.0863,35407561926.7075,34886451118.3798,35882867219.3305,37205834094.9998,..
Sudan,SDN,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,395.1058254765,419.0090419022,431.5285668503,434.835154215,451.1005726811,476.936038784,517.21510869,523.0615752366,520.5693148024,524.583001061,539.4499710785,561.7671772055,578.2551110304,581.3259475899,613.1418742486,667.2524786365,716.502085681,752.416879037,754.6319592858,753.5202110808,839.5738665721,925.0652999298,931.6572429415,945.5038126291,..
Sudan,SDN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-6.0839875927,1.3894291731,11.0830146212,6.2030216423,3.3635767343,0.6488902959,6.958013443,9.7746133014,6.8697459656,25.0523030471,20.5797536634,22.5333480017,22.2795438413,26.5657134669,18.2155495881,19.7432966717,23.1452097684,25.1465773916,16.4871189802,22.8302743148,22.0818920617,11.9607294951,12.3427545722,10.1553966829,..
Sudan,SDN,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,7614304.3,27518806.6000001,37430695.76,78155912.5477499,163360977.87584,106782702.97536,81584278.5498998,90623304.6722846,188738166.76005,137814239.273677,49736273.1594531,248935516.02064,529445721.832683,1337996807.73002,1868587866.07465,1659926271.5904,1377921603.33546,1399041059.56032,1094176603.24019,1036243574.80728,192529863.43701,192632628.50832,192957045.82,181457791.99933,..
Suriname,SUR,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1415600000,1411100000,1612400000,2027700000,1688500000,2325500000,2847654989.6365,2871828916.18094,2588885192.72456,2351540508.15621,..
Suriname,SUR,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-143600000,220600000,324500000,324700000,111300000,650800000,431308196.17965,169229100.03544,-175703814.39315,-384930400.39715,..
Suriname,SUR,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1439600000,1436100000,1656000000,2069900000,1718300000,2351600000,2863820122.68049,2898933437.11544,2616005808.73953,2373187130.69342,..
Suriname,SUR,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1605300000,1251400000,1408900000,1835700000,1701000000,1787300000,2519823014.46137,2802476266.36,2858271239.8661,2829295308.89263,..
Suriname,SUR,GNI (current US$),NY.GNP.MKTP.CD,437100000,397100000,..,597292537.313433,691370588.235294,862930922.693267,921307500,935400000,821536162.790698,890664393.939394,683465550.458716,1034799148.93617,1222696078.43137,1421192538.40527,1753371763.27028,2606516747.45781,2935664845.17304,3540400728.59745,3877158469.94535,4330407226.63364,4342992656.05875,4955030303.0303,5255454545.45455,5336775757.57576,..
Suriname,SUR,GNI (constant 2005 US$),NY.GNP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1753371763.27028,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3563.7709899213,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,4.2004118051,17.4213044573,..,9.6652556561,12.0551740297,8.5425677669,7.3219039246,2.8853966218,4.1609514564,-1.5174490953,-14.0199277173,-3.747578932,-7.4456411599,-3.0666622331,9.3093891177,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,20221809.4426672,35321332.0044368,38828127.9671715,60427797.5479447,169081005.28273,145619456.934864,164989201.353201,143048034.175229,109790257.235499,133306172.966115,192538820.169946,113194007.098651,114370364.859593,138383073.601509,141874050.393565,237360991.087793,403278675.811219,602541477.162216,657026610.794111,690815201.272396,816878553.360992,1008868445.01255,778764950.573568,625144603.870792,..
Swaziland,SWZ,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,685108363.225492,736847672.273718,777380320.694984,897135996.177385,1011189701.92317,938987703.371382,1036826550.56809,1057534819.80018,988014345.455515,1238723003.95519,1141001936.20822,1160640999.81532,1840984217.66661,1981709323.93005,1804657347.19888,1837866384.44009,2118892308.73347,1744253068.11351,1775452988.44225,2062825042.06741,2205363944.3781,2167642068.24801,2092630608.29015,2093863427.95468,..
Swaziland,SWZ,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,47187662.3999797,-40567820.9288932,-63683432.3317947,1844937.21834386,-29719733.6152861,-51962748.6253249,-2740691.20221993,-93335100.8096092,-32957910.1192531,-45863820.9206424,9000849.67433506,33206128.0636667,89400978.1622416,71299923.1529241,-102646146.918419,-196624544.895721,-65542455.5002043,-231236050.870218,-414313253.922701,-388309494.656043,-338612482.515579,154709712.175788,232843964.259873,145305251.831881,..
Swaziland,SWZ,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,858576439.124113,933655951.334978,932582311.7541,1035623162.67844,1173771775.40642,1139747624.59202,1219518608.55324,1225382016.51176,1152037521.98938,1374972051.42202,1276726579.77429,1287453742.9986,1902385588.12404,2109242625.24431,2075926875.92531,2079540122.56427,2399713857.36864,2042263730.46598,2066217534.86133,2275344210.07731,2397643138.87769,2368154204.65468,2280800863.27374,2334607998.96564,..
Swaziland,SWZ,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,920322382.632912,1101607431.23938,1152125987.93066,1191274356.61182,1347443746.14876,1351515491.00746,1338563652.69242,1451190958.7378,1292345260.09219,1521444511.54292,1359699086.40746,1350168450.09714,1963214128.72649,2143742769.26962,2276037070.54059,2407631255.98928,2659231640.64817,2483359705.66977,2672430558.42729,3063436693.90243,3265848793.63147,3188563975.03921,2948947710.86861,2971669538.40907,..
Swaziland,SWZ,GNI (current US$),NY.GNP.MKTP.CD,1225891753.88404,1368041129.03226,1405127245.46317,1402771262.81401,1779525847.09548,1734837299.0952,1854807356.77083,1633798111.53519,1635603371.79802,1558699213.23381,1451673670.88314,1227489445.67249,1812075217.78788,2423247646.91312,2762378060.47835,2961928671.63849,3094907954.1261,3014579189.464,3069119746.98184,3301625416.59837,4707378957.63785,4611538483.82738,4201368980.25929,4194236564.5163,..
Swaziland,SWZ,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1868028229.49868,1933423779.71588,1940763219.86868,1898423412.33147,2110148145.36173,2256308380.83645,2329508899.2306,2291233945.87512,2403417709.24026,2368593940.02222,2530642841.50398,2393114521.18795,2379596557.48903,2513566334.52637,2762378060.47835,2671043885.96296,2790332946.92057,2810813413.04481,2781101136.47864,2712239312.93754,2786142145.54904,..,..,..,..
Swaziland,SWZ,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,2105.4183604795,2129.4456391352,2095.3497424691,2010.5667965422,2190.2499671607,2291.8178059214,2313.8671572476,2227.323135816,2293.0071232487,2226.7185665542,2354.6010909399,2211.3524098596,2187.2317153553,2295.9661432955,2500.6998289748,2388.6910491851,2458.7615725742,2436.2413114148,2369.8614490811,2273.1792811433,2297.9287905635,..,..,..,..
Swaziland,SWZ,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.6047991717,16.3135995553,13.5032317805,18.3139118938,14.8031538479,12.902907373,15.9528930369,13.0393123885,12.3145662226,12.9804376649,22.614027993,22.026889986,26.0811015059,17.190317692,20.193181321,15.2823046873,18.4495449368,8.5208515188,-2.6746809372,2.7262180912,7.2088828336,..,..,..,..
Swaziland,SWZ,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,171931828.1,309055000,264288586.36,296970666.49285,298195506.28385,253999573.5992,294839199.11225,358611506.29441,375930149.35364,351794160.23197,271776572.14248,275844448.1736,277512199.69923,323561640.55253,243897196.64772,372529339.1884,774192979.49475,751935738.54582,958869292.712306,756343903.01066,600507641.65197,740960098.94788,762540983.76,690755706.19984,..
Sweden,SWE,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,69267275585.8821,71383204860.9658,61784992551.0904,73657589652.878,95254847885.5416,101343951800.481,100684299120.346,104804062889.366,106252860497.453,112227737549.022,105202592121.342,106823918098.481,130628283932.618,158961873984.686,172938342151.538,199860671623.677,234484596284.294,257228242231.217,188995594712.344,221626805169.676,262448998866.091,249459865737.494,254143820771.888,253874230278.778,..
Sweden,SWE,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,-4653082670.27569,-8827494542.40495,-4159269844.74484,742624072.839001,4940367414.439,5892259171.38237,7405693192.05534,9547496431.14823,10777831815.5822,11688841495.047,14965935660.7796,12452537009.681,22690060756.5718,24991059819.5379,26423000886.8125,34677662943.3201,43319739190.0956,44621882310.208,25192059153.8973,29402140618.7152,38882410468.6177,36047551664.9913,38804586808.0547,32639333185.1968,..
Sweden,SWE,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,78702173131.9027,79525591052.6368,68912136089.6211,83268969297.4031,110160556967.182,115682088618.022,115088091087.163,120405357667.696,124277710471.47,133425974706.354,123931939446.313,124627352028.942,155877436501.508,189990957654.045,211588779114.851,250584759644.714,303873533918.878,331129030772.096,236409211981.653,278202148769.149,328034761110.668,310140973323.969,313566480741.419,313564671971.128,..
Sweden,SWE,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,81370955207.0365,85738701838.2739,71264111999.8341,80646002070.8306,102250250816.737,107173752672.754,104952928206.535,108340194096.832,109994205615.021,118594936435.021,106369555441.81,108796943400.409,131166025583.616,160616756467.053,180490626583.164,211029765707.876,255790343183.127,279974235714.642,205716545797.509,242406139856.845,282161911157.528,263873951781.017,264912368837.193,271036855492.828,..
Sweden,SWE,GNI (current US$),NY.GNP.MKTP.CD,265721616122.365,272062878017.789,202589613793.458,221472265422.499,259831214164.552,283992543990.456,261156924124.743,265022201537.126,270265540278.854,259836938726.507,239996514701.184,264501340234.772,336674498843.723,383803970662.276,394299955841.619,429978856631.699,505146919571.522,534826660193.291,440685019206.146,502692611862.643,579943943943.944,561595145103.597,596140756931.959,590907017199.927,..
Sweden,SWE,GNI (constant 2005 US$),NY.GNP.MKTP.KD,264172189418.521,255965802694.256,248510953944.941,265066511990.063,276136933142.115,280914088843.752,289317140917.06,305008716595.412,325560436313.93,341779019195.5,347191341628.021,355051208279.736,368869154604.853,380481380154.392,394299955841.619,416909762253.867,436155712798.68,435822317376.779,407331761569.623,433224649219.816,444956914149.088,444825288613.404,449253568818.736,461826473542.512,..
Sweden,SWE,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,30655.7611126963,29529.7443702564,28503.6663670691,30187.2462974454,31283.4305462081,31774.0247021605,32705.7555008161,34460.4691636662,36753.7894887566,38522.86070826,39027.9791757181,39781.8351951612,41176.5712402366,42306.1176032408,43667.6240957621,45912.6185442182,47677.2328916981,47271.0929266281,43806.1089937074,46195.2259139849,47089.3093582596,46728.4181305833,46795.3993085831,47630.0777881555,..
Sweden,SWE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,24.6056224268,21.4207843828,18.6084100306,21.8865146895,24.70385216,24.5992073925,25.1947443825,26.2116758273,26.2409183109,27.4229679401,27.9234185394,26.9368973448,28.5058851818,28.4029506581,28.9351008671,31.0878613971,32.9893993414,32.2649062264,27.271942931,29.1475416129,29.3892989793,28.0077655988,27.4808759656,28.2012318604,..
Sweden,SWE,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,20477291989.6208,24646787734.7405,21420634800.723,25579505594.4808,25869768686.172,20843374470.724,12195505509.8347,15457243457.0006,16749334669.6884,16498730163.5586,15625206453.3722,19170719819.5651,22168538187.3762,24768807989.1645,24867580576.6139,28017218814.5915,31033036504.7874,29727344302.5004,47255414254.5953,48246134946.5014,50213905874.5147,52245310987.8558,65363362010.6772,62579183852.2533,53813898597.7049
Switzerland,CHE,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,94173420347.631,101111041315.301,97026382575.5439,105376537489.238,123319579157.455,121950065128.923,120463029154.645,120631324733.149,121554620876.34,142298596473.924,141945132437.258,147397178633.302,169748435027.879,203392070554.482,219202158535.118,242552922079.488,291460017712.966,347996231566.436,308951634297.333,372164352528.928,453537622386.691,441808988548.758,487847454727.41,446111386686.519,..
Switzerland,CHE,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,9534434765.42751,13370612197.4895,16875486425.2118,16729198997.5817,20702527127.2049,19915939191.4305,25316670255.3723,25194278318.4895,28283270188.0401,33625310039.141,23971094535.0011,27476867898.4984,46767580823.9028,59868179183.1144,57530291986.8073,64220590410.0846,51127371999.5836,16853625114.8539,44442047490.816,86601323927.813,53265110618.723,68588729091.4032,76144617362.9782,51019181604.6169,..
Switzerland,CHE,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,121693942898.32,127349783284.009,122178643536.325,132123777822.866,154894102242.271,154946885542.997,155528805822.317,166557375775.227,170774315819.486,203617872158.795,194586794752.936,189414522144.61,233339470262.021,276216234551.622,322835185833.861,353818059330.052,417515934596.841,436900674730.138,404339728872.333,497117800711.632,563824848699.967,562716442035.076,607632255764.76,575278032627.332,..
Switzerland,CHE,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,109580274176.396,110941662686.33,102292159671.543,111933566938.475,129782749796.859,130760754362.829,126162421945.652,136788232567.668,137164713938.968,166991852721.613,166460439460.112,157257656160.268,182597855272.365,211990694992.556,256584457177.405,282930409705.278,360034380892.674,410704259253.638,351430837561.758,401788583774.926,501889427458.86,485424544939.741,518839669075.944,505665440426.039,..
Switzerland,CHE,GNI (current US$),NY.GNP.MKTP.CD,266655356973.501,276803753662.352,270432034718.462,296914210572.494,350561118646.934,338961072491.909,299702248604.699,309640725617.327,306513324191.186,289760351788.252,289723194418.109,309527391761.838,375623741219.277,418553985283.474,442351499678.766,461922026160.472,480964941769.41,516102805096.482,550615127194.192,616383746572.059,703050883108.108,680138922974.969,697767784214.654,696608431838.359,..
Switzerland,CHE,GNI (constant 2005 US$),NY.GNP.MKTP.KD,340454165246.165,339392104422.043,340512784490.636,342273727731.863,346744748273.879,349695140341.708,363702259594.622,375919860311.006,384926836256.988,403393851552.799,399021637626.038,395167691273.775,410728181526.091,420790607421.725,442351499678.766,456059017634.729,444697239023.542,422894889968.767,450948719396.965,482459666527.788,467605296594.263,478666194596.69,485456737148.083,482623463136.182,..
Switzerland,CHE,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,50066.9509881011,49363.5107060577,49077.5121000187,48939.628303641,49248.7094333094,49448.8910740058,51305.8375431445,52871.9841686387,53881.2039736596,56149.7514079825,55190.829251329,54245.8599864367,55965.1349721973,56943.4318279648,59478.9107979057,60938.4072113315,58891.5837251022,55297.1837805303,58233.2852301355,61656.9044480629,59097.7977339188,59856.760621035,60011.8646362862,58942.0433619637,..
Switzerland,CHE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,32.0475333963,30.0116752902,30.6398981799,30.8992795211,30.9081982769,30.2729437063,31.3821215959,32.0164220743,32.034349678,34.4106583629,31.869990863,30.6027313059,33.20750658,33.6062954075,34.7349435867,36.8102383403,34.5838961864,29.8081965287,33.7404400544,37.1000356239,34.7277043345,34.7939145303,34.1247816614,31.7042745651,..
Switzerland,CHE,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,58450951445.767,61006846648.5685,65167424226.1276,66645255446.6323,68620322745.0903,69182554318.1445,63195011189.6099,65157806700.6487,60492108680.0083,53620272484.598,51549538227.8695,61276107298.0156,69563021941.1916,74567880727.7481,57575302852.4515,64461047917.6955,75172321688.4108,74145636290.011,134565686962.811,270479800683.031,330585901719.472,531302253382.241,536235292234.498,545787304073.241,..
Syrian Arab Republic,SYR,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11512000000,13168800000,15617016197.1401,19749315151.3201,15681906879.9603,19605790972.8673,..,..,..,..,..
Syrian Arab Republic,SYR,Current account balance (BoP_ current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,299000000,919800000,459575955.36722,471951981.028687,-1029525248.0283,-367388473.022633,..,..,..,..,..
Syrian Arab Republic,SYR,Exports of goods_ services and primary income (BoP_ current US$),BX.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11907000000,13596800000,16210992197.1401,20289329071.3201,16026286879.9603,19918610841.1065,..,..,..,..,..
Syrian Arab Republic,SYR,Imports of goods_ services and primary income (BoP_ current US$),BM.GSR.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12359000000,13242000000,16572382705.1875,20967377090.2914,18117834530.6107,21235313789.6153,..,..,..,..,..
Syrian Arab Republic,SYR,GNI (current US$),NY.GNP.MKTP.CD,12579833333.3333,12899428963.3568,13364912687.71,10290460000,11590958083.8323,13768083832.3353,13804384980.5447,14708892292.3077,15265393604.6512,18446494913.1254,20316833783.503,20657248818.6255,20975661633.8143,24333960520.7921,27979782708.8123,32393616324.5357,39715797004.4053,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,GNI (constant 2005 US$),NY.GNP.MKTP.KD,14499689981.5072,16529262413.4783,17447947855.1004,19508416466.5191,20651955216.6928,21189595035.2088,20616214063.8324,22274496859.7306,21355698779.1659,21727660872.0352,23076473425.9957,24288032751.8696,24474256067.1685,26424783307.495,27979782708.8123,29543116871.0495,31570128601.3557,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1131.2347762976,1253.5285912052,1286.7557900939,1399.3530939453,1440.971949039,1437.9271517667,1360.630000513,1430.7140660727,1337.0350522222,1328.5798240824,1382.2871186731,1428.9161785339,1414.3421524029,1495.298404168,1543.0445326117,1577.4669680508,1625.1818979543,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,9.2954994104,11.8035721006,14.7811165977,24.7197890085,26.8753261111,22.0415208595,19.2574039675,22.6998932856,19.0687818984,23.085087999,26.0813102257,26.9394218891,28.8110523782,18.1486579207,17.2515179952,19.0497468222,29.4377677811,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Total reserves (includes gold_ current US$),FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17774179429.3642,16996900462.2405,17707471741.0407,17783782599.4008,18300334643.4855,20631905972.6199,..,..,..,..,..
Tajikistan,TJK,Exports of goods and services (BoP_ current US$),BX.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,768137200,994724700,1219841300,1254434400,1646013600,1705568400,1756282800,1218239700,884703330,1157815830,1643919500,1167364300,836264503,..
